subject,trial,condition,sample,Pz,CPz,Fz,FCz,Cz
15.0,100.0,3.0,1587.0,-6.3089,-1.3114,8.6572,13.5578,8.4395
15.0,100.0,3.0,1588.0,-5.1115,-0.0847,9.1255,13.3486,8.2475
15.0,100.0,3.0,1589.0,-5.9943,-0.6633,8.3854,11.7245,6.835
15.0,100.0,3.0,1590.0,-8.4712,-3.0074,6.4904,10.377,5.1248
15.0,100.0,3.0,1591.0,-9.2533,-3.5043,4.8608,9.3121,4.1253
15.0,100.0,3.0,1592.0,-6.9557,-2.0796,5.1317,9.558,4.6496
15.0,100.0,3.0,1593.0,-3.7988,-0.1646,5.9856,10.9978,6.852
15.0,100.0,3.0,1594.0,-1.3123,1.7008,6.5341,12.2888,9.184
15.0,100.0,3.0,1595.0,-1.4406,0.9646,5.1474,11.505,8.9626
15.0,100.0,3.0,1596.0,-1.8207,0.1552,4.3803,10.7138,7.6451
15.0,100.0,3.0,1597.0,-1.6598,-0.61,4.4282,10.5784,6.8926
15.0,100.0,3.0,1598.0,-0.5011,-1.65,3.8202,10.1962,6.6807
15.0,100.0,3.0,1599.0,1.8937,0.7279,5.5841,12.4895,9.2196
15.0,100.0,3.0,1600.0,2.7619,1.4835,6.1587,12.9659,9.6668
15.0,100.0,3.0,1601.0,0.6844,-0.7221,4.4545,11.3889,7.5714
15.0,100.0,3.0,1602.0,-0.442,-0.9318,3.3481,10.8291,7.1352
15.0,100.0,3.0,1603.0,0.8278,-0.3896,3.3728,10.1541,7.0232
15.0,100.0,3.0,1604.0,3.0656,0.0762,3.7025,9.4984,7.1334
15.0,100.0,3.0,1605.0,4.2896,0.9813,4.3465,10.3601,8.0459
15.0,100.0,3.0,1606.0,2.758,1.8485,4.8246,11.0334,8.0168
15.0,100.0,3.0,1607.0,2.3212,1.6553,5.9699,11.5513,7.6653
15.0,100.0,3.0,1608.0,3.4214,1.4202,5.8647,10.9724,7.1576
15.0,100.0,3.0,1609.0,3.8381,0.7117,4.6486,9.1733,5.7561
15.0,100.0,3.0,1610.0,2.0615,-0.6732,2.6149,6.598,3.1447
15.0,100.0,3.0,1611.0,0.9588,-1.3469,1.3491,4.924,1.4958
15.0,100.0,3.0,1612.0,-0.2199,-2.5282,-1.3027,2.7877,0.6237
15.0,100.0,3.0,1613.0,0.9492,-2.0382,-0.1547,4.2885,2.045
15.0,100.0,3.0,1614.0,3.1962,0.7932,2.5283,6.6842,3.9866
15.0,100.0,3.0,1615.0,5.2395,3.4268,4.4667,8.238,6.129
15.0,100.0,3.0,1616.0,6.0926,4.3446,5.1863,8.7533,6.9862
15.0,100.0,3.0,1617.0,3.978,3.1395,4.0608,8.1765,6.247
15.0,100.0,3.0,1618.0,2.2712,1.4255,1.8174,6.6762,4.6622
15.0,100.0,3.0,1619.0,1.9955,0.3846,0.7153,5.3853,3.204
15.0,100.0,3.0,1620.0,2.946,1.672,2.072,5.8729,3.2826
15.0,100.0,3.0,1621.0,5.3515,3.4472,4.1092,8.2092,5.406
15.0,100.0,3.0,1622.0,8.5306,4.8952,5.4987,10.1396,7.3849
15.0,100.0,3.0,1623.0,6.0655,4.2516,3.9348,8.913,5.7435
15.0,100.0,3.0,1624.0,4.0237,3.1406,3.1639,7.4501,3.7583
